"Yslmoneysupport","","","","http://192.168.113.195:9090/job/Yslmoneysupport/54","240381","UNSTABLE","11 Oct, 2018","192.168.56.84","true"
"YSLPSD_CI","00,46 * * * *","at 0 and 46 minutes","true","http://192.168.113.195:9090/job/YSLPSD_CI/7380","3739","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"MongoDbInstaller_Maindb","30      10      *     *   1,2,3,4,5,6","at 10:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/MongoDbInstaller_Maindb/19","5031","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"NightlyProwler_YSL_moneysupport","30       8       *    *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_moneysupport/260","195","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_moneysupport","30       16       *    *   1,2,3,4,5,6","at 16:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","false","http://192.168.113.195:9090/job/NightlyProwler_YSL_moneysupport/260","195","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_moneysupport","30       22       *    *   1,2,3,4,5,6","at 22:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_moneysupport/260","195","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"yslnprplus_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslnprplus_CI_usetinydb/580","225","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"yslwellnessremotecall","","","","http://192.168.113.195:9090/job/yslwellnessremotecall/22","33778","SUCCESS","11 Oct, 2018","master","true"
"ngyccservicesfeature","30      7      *    *   1,2,3,4,5,6","at 07:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/ngyccservicesfeature/20","139302","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"yslwellnessDeploy","","","","http://192.168.113.195:9090/job/yslwellnessDeploy/","","","","192.168.57.9","false"
"OAUTHCLIENT_ARMSTRONG_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/OAUTHCLIENT_ARMSTRONG_CI/2782","939","FAILURE","23 Aug, 2018","192.168.210.72","false"
"yslpsd_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslpsd_CI_usetinydb/87","251","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_npr_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_npr_usetinydb/79","201","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"oauthclient_stab_CI_usetinydb","","","","http://192.168.113.195:9090/job/oauthclient_stab_CI_usetinydb/2","224","SUCCESS","1 Aug, 2018","192.168.113.247","true"
